time, data
4740, 0.378134
4741, 0.742481
4742, 0.800075
4743, 0.522616
4744, 0.500465
4745, 0.481371
4746, 1.50915
4747, 0.113664
4748, 0.264472
4749, 0.084828
4750, 1.42539
4751, 0.306195
4752, 0.829566
4753, 2.14698
4754, 0.670525
4755, 0.490433
4756, 0.554257
4757, 1.3667
4758, 0.140323
4759, 0.0395471
4760, 2.06272
4761, 1.25165
4762, 0.395722
4763, 1.08707
4764, 0.520623
4765, 0.3566
4766, 0.526254
4767, 1.8595
4768, 2.29058
4769, 0.347073
4770, 0.450311
4771, 0.378019
4772, 0.634884
4773, 0.316729
4774, 1.38655
4775, 1.22848
4776, 1.17728
4777, 0.458148
4778, 0.318116
4779, 1.04588
4780, 0.258709
4781, 0.245571
4782, 1.85211
4783, 0.943009
4784, 0.0611065
4785, 0.334417
4786, 1.32092
4787, 1.64723
4788, 0.835945
4789, 0.826004
4790, 0.204089
4791, 0.616139
4792, 0.416269
4793, 0.807184
4794, 0.368554
4795, 0.473155
4796, 0.535826
4797, 1.08054
4798, 0.71285
4799, 0.871754
4800, 0.615363
4801, 1.09435
4802, 1.09991
4803, 0.420177
4804, 0.792477
4805, 0.675044
4806, 0.784728
4807, 0.752557
4808, 0.373105
4809, 0.270689
4810, 0.511243
4811, 1.27974
4812, 0.23414
4813, 0.206578
4814, 0.308348
4815, 0.672758
4816, 1.455
4817, 1.05454
4818, 0.942365
4819, 0.463781
4820, 1.58422
4821, 0.864633
4822, 0.425621
4823, 0.637779
4824, 0.310884
4825, 0.674707
4826, 0.201763
4827, 0.18657
4828, 0.393777
4829, 1.66663
4830, 1.3173
4831, 0.198437
4832, 0.384417
4833, 1.85918
4834, 0.0109386
4835, 1.14632
4836, 0.327888
4837, 1.02611
4838, 0.465261
4839, 0.00867957
4840, 0.284298
4841, 0.553834
4842, 0.936956
4843, 0.914923
4844, 0.98049
4845, 0.658101
4846, 0.567545
4847, 0.38927
4848, 0.0106862
4849, 1.46281
4850, 1.30493
4851, 0.414497
4852, 1.0731
4853, 0.136715
4854, 1.55818
4855, 0.446446
4856, 0.9387
4857, 0.556328
4858, 0.00939904
4859, 0.272346
4860, 1.14603
4861, 1.18831
4862, 1.2578
4863, 1.07083
4864, 0.602976
4865, 0.187841
4866, 0.788888
4867, 1.07572
4868, 0.991303
4869, 0.49676
4870, 1.09792
4871, 1.64858
4872, 1.76406
4873, 0.325489
4874, 0.674877
4875, 0.153405
4876, 0.964803
4877, 0.253318
4878, 0.21184
4879, 0.201963
4880, 0.31503
4881, 0.513718
4882, 0.501509
4883, 1.2993
4884, 0.909615
4885, 0.976712
4886, 0.839144
4887, 1.60229
4888, 0.441831
4889, 1.08538
4890, 0.893105
4891, 0.945766
4892, 1.01427
4893, 1.81774
4894, 1.42677
4895, 0.386979
4896, 1.57807
4897, 0.0318418
4898, 0.0272999
4899, 0.701143
4900, 1.1092
4901, 0.26586
4902, 1.2118
4903, 1.03233
4904, 0.830801
4905, 0.0421264
4906, 0.19375
4907, 0.948796
4908, 0.369575
4909, 0.278156
4910, 1.27185
4911, 0.0553632
4912, 0.263246
4913, 0.894912
4914, 1.67501
4915, 2.3246
4916, 2.00922
4917, 0.59549
4918, 1.48575
4919, 0.146798
4920, 1.56179
4921, 1.13802
4922, 1.18188
4923, 2.40442
4924, 0.685446
4925, 0.951488
4926, 0.297066
4927, 0.14505
4928, 0.667653
4929, 1.269
4930, 0.311472
4931, 1.53109
4932, 0.0872834
4933, 0.296567
4934, 0.501961
4935, 0.334838
4936, 1.27324
4937, 0.443607
4938, 1.10352
4939, 1.92128
4940, 1.66304
4941, 0.351324
4942, 1.63058
4943, 1.53623
4944, 0.0392892
4945, 0.630668
4946, 0.340404
4947, 0.271802
4948, 2.10674
4949, 0.0365119
4950, 1.24982
4951, 0.618385
4952, 0.83119
4953, 0.850023
4954, 0.843075
4955, 0.768242
4956, 1.94642
4957, 1.04785
4958, 1.1143
4959, 0.740862
4960, 2.26963
4961, 2.64885
4962, 0.487228
4963, 1.28045
4964, 0.337867
4965, 0.879157
4966, 0.195305
4967, 0.00740837
4968, 0.331894
4969, 1.06393
4970, 1.01193
4971, 0.776454
4972, 0.540085
4973, 1.50818
4974, 1.01471
4975, 0.959269
4976, 0.370493
4977, 0.726059
4978, 0.194386
4979, 0.588553
4980, 1.04002
4981, 3.10863
4982, 0.0707005
4983, 0.521662
4984, 1.61704
4985, 0.456757
4986, 0.850101
4987, 0.156714
4988, 2.17112
4989, 0.849867
4990, 0.904654
4991, 1.01784
4992, 0.512936
4993, 0.902901
4994, 0.512966
4995, 0.556008
4996, 1.22844
4997, 0.359756
4998, 0.97868
4999, 0.399623
5000, 0.399623
